ZIP,count,Total,percent_male,MedianAge,percentCollegeDegree,MedianIncome,percent_own
78152,,2514,0.486873508,38.6,6.1,41791,0.872135103
08221,,7099,0.49683054,46.1,8.8,48728,0.872138911
75762,,12900,0.496899225,38.7,8.4,45673,0.872144289
47224,,545,0.636697248,39.2,0,26917,0.872146119
16656,,1546,0.521992238,44.1,8.5,25123,0.872154116
05359,1,538,0.488847584,54.7,0,24732,0.872180451
62556,,362,0.44198895,40.8,0,31000,0.872180451
64750,,355,0.495774648,41.9,0,23125,0.872180451
32336,,1548,0.471576227,42.5,0,24477,0.872204473
14617,1,23124,0.472755579,42.4,15.6,41114,0.872209228
65067,,471,0.545647558,39.5,0,32734,0.872222222
20735,,36505,0.469469936,41.9,10.5,57987,0.872250285
05051,,1662,0.4566787,48.1,4.1,33542,0.872258065
37373,,2787,0.504126301,49.1,0,37098,0.872265967
08085,,19033,0.495507802,35.3,16.1,55130,0.872270228
36474,,3182,0.463859208,41.3,0,30332,0.872271625
55328,,8686,0.510476629,39.5,6.9,45056,0.872299258
56166,,272,0.558823529,38,0,30368,0.872340426
67071,,104,0.509615385,48.9,,20774,0.872340426
67643,,185,0.486486486,56.3,0,17083,0.872340426
72531,,648,0.567901235,61.5,,75972,0.872340426
75492,,486,0.572016461,49.5,0,30568,0.872340426
84632,,1000,0.465,35,0,28507,0.872403561
04539,,1209,0.563275434,53.8,0,31557,0.872413793
19958,2,20339,0.47632627,56.6,11.3,33372,0.872421525
49343,,5441,0.492740305,40.5,5.1,30664,0.87244898
66010,,598,0.543478261,49.4,25.8,34943,0.872483221
44039,,30216,0.491461477,41.8,9.4,40406,0.872487699
32190,,550,0.614545455,43.5,23.4,26281,0.87250996
36047,,1182,0.499153976,51.1,0,20625,0.87250996
38568,,2504,0.495607029,41.4,0,23813,0.872518286
52144,,1300,0.534615385,38.1,2.1,33731,0.872527473
40014,,20153,0.501066839,39.6,10.9,46150,0.872539158
48144,,10164,0.488488784,43.2,5.5,41994,0.87254902
55606,,162,0.481481481,60.4,,22308,0.87254902
56314,,1395,0.545519713,35.4,6.9,32578,0.87254902
63430,,501,0.526946108,46.6,0,31607,0.87254902
26582,,4930,0.47484787,44.3,1.5,29815,0.872564508
76052,,16537,0.499486001,33.4,19.4,50512,0.87257059
71063,,662,0.466767372,49,0,24512,0.872586873
47847,,1057,0.512771996,47.1,3.1,33028,0.872596154
56273,,4959,0.498084291,42.7,7.6,32817,0.872604868
26691,,431,0.438515081,37.2,0,16930,0.872611465
48655,,6327,0.525367473,42.9,1.8,27354,0.872624343
55372,,30650,0.505644372,38.4,12.2,53637,0.872624977
98603,,836,0.535885167,48.9,0,47632,0.872628726
48304,,16667,0.491870163,47.9,26.5,60254,0.872639301
19964,,1263,0.493269992,46.4,0,34070,0.872641509
51636,,515,0.448543689,52,0,26250,0.872641509
60712,1,12611,0.495757672,47.8,12.7,50325,0.87267154
06070,,15043,0.489397062,43.9,27.7,69669,0.872677596
12418,,388,0.5,52.2,0,32139,0.872727273
15712,,117,0.487179487,48.1,0,40000,0.872727273
16882,,318,0.51572327,28.9,0,18750,0.872727273
24448,,448,0.493303571,40.4,0,22316,0.872727273
46561,,13482,0.484126984,39.4,7.2,35964,0.872727273
83226,,2522,0.536875496,44.2,0,27102,0.872743682
46356,,17503,0.48723076,36.7,3.6,35811,0.872746007
56011,1,8835,0.464629315,33.7,15.3,40677,0.872778297
21722,,5499,0.535915621,44.5,5.1,34718,0.872782565
05680,,2078,0.508180943,42.8,9.6,29141,0.872791519
37656,,4125,0.455757576,45,28.8,28649,0.872791519
72685,,1413,0.498938429,37.4,0,25184,0.872844828
48765,,650,0.527692308,51.5,0,21536,0.872852234
62217,,690,0.471014493,45.3,2.9,32443,0.872852234
23832,,32263,0.478504789,37.2,11.4,42322,0.87285484
65676,,532,0.513157895,57.2,0,26339,0.872881356
83809,,349,0.406876791,43.3,,20987,0.872881356
61001,,1250,0.5352,54.5,3.4,25809,0.872897196
27006,,14162,0.489831945,44.7,5.6,41534,0.872900831
54103,,356,0.539325843,55.9,0,28750,0.872928177
85735,,11395,0.473892058,40.3,11.2,29085,0.872932528
54623,,1952,0.492827869,45.9,25,35897,0.872976339
15615,,364,0.46978022,41.4,0,34167,0.873015873
18414,,5392,0.506676558,48,14.4,35551,0.873015873
73073,,575,0.511304348,46.4,0,38250,0.873015873
49643,,6204,0.503223727,38,8.8,27203,0.873043478
70437,,7927,0.49274631,45.7,14.9,31722,0.873048201
35043,,9346,0.506633854,34.9,5.7,42191,0.873051225
70656,,3569,0.54497058,39.2,5.1,33781,0.873051225
71264,,1095,0.494977169,45.4,0,26071,0.873051225
42464,,2150,0.515813953,39.6,0,21996,0.873056995
13402,,1587,0.497164461,46.4,2.2,31495,0.873065015
07004,,7420,0.482210243,44.1,44.6,64609,0.873110581
46171,,1665,0.460660661,45.6,0,39191,0.87312187
48329,,24526,0.498450624,42.8,6.9,41333,0.873146103
42724,,4591,0.49139621,39,0,33476,0.873147599
13757,,1109,0.526600541,48.5,14.4,31231,0.873150106
08691,1,15431,0.465880371,41.6,18,77836,0.873165795
62860,,485,0.459793814,47.1,0,35208,0.873170732
11965,,631,0.450079239,50.2,47.1,44516,0.873188406
46783,,6144,0.525390625,39.8,7.2,40271,0.873200186
70446,,6357,0.50228095,36.8,2.8,37946,0.873232799
41615,,580,0.563793103,34.7,0,34662,0.873239437
43571,,7037,0.462839278,39,10.4,40625,0.873239437
43836,,142,0.478873239,55.1,0,28542,0.873239437
46290,,343,0.475218659,42.4,,49908,0.873239437
54515,,450,0.528888889,49.8,0,29188,0.873239437
61769,,541,0.537892791,47.5,4.2,35089,0.873239437
65774,,996,0.455823293,51.7,16.3,21250,0.873239437
72572,,221,0.447963801,44.5,0,46000,0.873239437
76268,,201,0.537313433,25.4,15.4,27143,0.873239437
74855,,5258,0.506656523,41.8,0,32662,0.873254009
40442,,1156,0.416955017,37.1,0,16540,0.873271889
02635,,3355,0.483755589,50.5,9.5,49167,0.873287671
53167,,463,0.602591793,49.9,,40972,0.873303167
16233,,1096,0.489963504,42,0,35109,0.873362445
56034,,645,0.527131783,40.2,16.1,34886,0.873362445
56651,,474,0.521097046,51.2,0,30600,0.873362445
26035,,2804,0.485021398,40.7,9.2,27004,0.873417722
44838,,165,0.454545455,58.4,26.7,27500,0.873417722
57722,,491,0.588594705,47.5,0,31406,0.873417722
63535,,176,0.420454545,38.4,0,21979,0.873417722
66941,,216,0.564814815,46.4,,22250,0.873417722
34145,,16702,0.502574542,63.1,5.2,38306,0.873430694
59847,,5366,0.516399553,38.1,5.3,31407,0.873459716
48445,,1381,0.514120203,46.4,5.2,28207,0.873462214
03825,,8552,0.487488307,41.5,0,42563,0.873478539
42079,,1494,0.457161981,39.5,0,25556,0.873483536
48456,,887,0.527621195,39.1,7.9,24438,0.873529412
56362,,5602,0.498214923,47.4,7.6,31882,0.873529412
49920,,4224,0.495265152,53.7,0,25000,0.873556899
67738,,568,0.544014085,53.5,31.6,31705,0.873563218
74942,,208,0.557692308,43,0,18750,0.873563218
29685,,1127,0.491570541,53.3,0,37500,0.873589165
58492,,539,0.432282004,36.7,0,33092,0.873626374
12452,,294,0.503401361,44.5,0,23661,0.873684211
38256,,2852,0.512973352,55.7,24.3,31557,0.873684211
45351,,236,0.529661017,44,10,32159,0.873684211
51554,,195,0.81025641,33.5,0,37262,0.873684211
05445,,3776,0.517213983,46.2,20.2,47674,0.873691556
13033,,4432,0.490523466,37.8,6.4,36627,0.873703478
53023,,2430,0.757201646,35.8,0,32070,0.873706004
19083,,36111,0.486915344,40.4,23.6,52346,0.873717803
42376,,6069,0.478497281,38.2,11.4,34200,0.873723305
54742,,3905,0.504993598,43,1.9,34359,0.873730964
76008,,14320,0.489106145,40,3.5,57075,0.873740622
62625,,754,0.542440318,51.3,15.8,34917,0.873754153
21161,,5732,0.483426378,43.6,9.5,45769,0.873761085
68331,,1016,0.526574803,42.9,0,38696,0.873762376
16689,,549,0.41712204,46.5,0,26563,0.873786408
24217,,451,0.509977827,48.1,0,47240,0.873786408
27313,,6793,0.485499779,44.4,0,40989,0.873790166
01473,,7320,0.513114754,43.6,20.1,46332,0.873803616
01537,,2458,0.528885273,40,11,44900,0.873817035
49248,,817,0.47001224,44.6,21.7,27208,0.873817035
54539,,1199,0.555462886,53.7,15,27500,0.873840445
67110,,7843,0.535636874,41.4,3.1,42851,0.87386511
20626,,256,0.54296875,51.1,,50156,0.873873874
65075,,951,0.490010515,38.2,22.7,39018,0.873900293
56145,,614,0.529315961,35.6,0,35060,0.873913043
56212,,545,0.526605505,46.4,0,28636,0.873913043
76649,,770,0.533766234,49.7,38.8,33906,0.873925501
15332,,8170,0.492166463,47.8,12.6,38377,0.87393284
59602,,25076,0.49254267,40.2,6,35993,0.873938264
19317,,9453,0.461123453,46.2,15.5,68813,0.87400319
51365,,436,0.401376147,34.1,0,35500,0.874015748
64632,,553,0.471971067,59.4,0,23125,0.874015748
13744,,1332,0.557807808,47.2,6.2,36875,0.874074074
48301,1,14104,0.483763471,46.7,25.7,62428,0.874075444
25009,,1386,0.473304473,43,0,26144,0.874087591
43442,,1153,0.530789245,41.5,24.6,34688,0.874109264
21777,,1538,0.493498049,38.2,28.4,55263,0.874113475
32667,,3546,0.491257755,55.1,3,35929,0.874121406
15671,,841,0.571938169,30.6,0,29148,0.874125874
62036,,660,0.506060606,53.9,0,30156,0.874125874
63559,,1515,0.543894389,44.1,7.1,30051,0.874125874
84414,,26975,0.502057461,32.4,2.7,42946,0.874140792
02492,,20131,0.494014207,42.9,16.6,83924,0.874146758
98365,,4345,0.512313003,62.5,0,37043,0.874165872
15679,,3594,0.538119087,47.8,2.9,30423,0.874209417
54830,,3068,0.5273794,59.7,3.6,26047,0.874213836
07421,,7072,0.499858597,42.9,4.1,47623,0.874235474
70755,,2221,0.490769923,39.8,1.1,42557,0.874236874
97841,,402,0.460199005,41.5,4,30288,0.874251497
23898,,2310,0.479220779,48.9,10.7,35417,0.8742586
44455,,1836,0.546840959,41.6,13.7,32468,0.874260355
18328,,7398,0.487293863,41.5,3,35057,0.874285714
63474,,435,0.491954023,48.1,0,20781,0.87431694
43023,,12710,0.472541306,36.6,5.5,51026,0.874321179
49285,,5788,0.490497581,40.4,9.8,36589,0.874335428
57263,,368,0.573369565,51.5,0,23966,0.87434555
62546,,1479,0.482082488,39.7,9.5,30000,0.87434555
74442,,965,0.547150259,41.2,0,31008,0.874371859
23180,,592,0.503378378,42.7,0,32557,0.874396135
38311,,1007,0.541211519,35.4,19.5,33611,0.874407583
66776,,1198,0.525041736,42.1,0,32422,0.874439462
37037,,6350,0.497165354,31.6,12.9,36827,0.874443895
04051,,1088,0.5,51.7,3.1,30977,0.874449339
37934,3,24835,0.469740286,41.9,7.8,49905,0.874450085
16844,,3047,0.501148671,40.6,9.9,34139,0.874451273
60480,,5006,0.484618458,44.3,8.5,46639,0.874454678
67876,,1068,0.5,50.1,14.1,40708,0.874458874
61752,,4353,0.498736504,41.3,13.7,38717,0.874471937
34951,,14087,0.493859587,55,0,32930,0.874480996
49649,,8115,0.589772027,35.9,0,26428,0.874484654
49916,,2548,0.53610675,39.7,4.8,36489,0.874493927
63751,,1185,0.470886076,48.3,0,30000,0.874493927
28683,,1958,0.501532176,42.8,0,25083,0.874509804
25608,,1145,0.465502183,41,0,31192,0.874517375
04956,,631,0.500792393,50.7,0,29500,0.874551971
56547,,2866,0.526866713,34.3,1.3,39602,0.874620829
26347,,2167,0.455006922,45.4,10.6,43880,0.874712644
20616,,6684,0.46154997,35.8,7.1,56058,0.87471422
14066,,1188,0.542929293,41,6.7,31806,0.874743326
77534,,2988,0.518406961,35.3,0,52167,0.874745418
52037,,1310,0.472519084,40.8,3.1,34261,0.874759152
87415,,1765,0.456090652,48,0,41100,0.874801902
44445,,3175,0.493858268,46.5,34.7,26184,0.87480916
55378,,27357,0.49749607,34.8,18.6,49164,0.874850365
19025,,5558,0.470133141,44,29.1,66851,0.874874372
46982,,2942,0.515295717,39.1,0,32068,0.874885845
90746,2,26276,0.478687776,40.7,9.5,42082,0.87489031
17859,,3062,0.47844546,48,4.5,31155,0.874901029
58545,,3484,0.518943743,41.5,12.8,38606,0.874910137
49617,,3443,0.516990996,50.4,1.2,23235,0.874914089
84014,,15853,0.509745789,34.5,7.1,44042,0.874952199
13469,,971,0.513903193,35.9,0,55133,0.875
13846,,267,0.531835206,41.9,0,45167,0.875
18464,,1147,0.466434176,45.4,0,45867,0.875
24413,,142,0.577464789,57.3,,24250,0.875
33924,,180,0.611111111,46.3,0,28750,0.875
38564,,340,0.576470588,59.8,0,28125,0.875
42713,,1318,0.497723824,41.2,16.3,25899,0.875
43011,,7447,0.511346851,39.3,19.2,43283,0.875
43736,,61,0.540983607,49.1,0,50938,0.875
47470,,2068,0.526595745,43.9,4.8,27330,0.875
49027,,114,0.456140351,47.8,0,26250,0.875
50520,,125,0.592,50.8,25,29333,0.875
50528,,525,0.619047619,41.2,0,37321,0.875
56125,,64,0.5,68.1,,18125,0.875
56224,,366,0.551912568,39.6,7.7,38125,0.875
57649,,271,0.501845018,42.6,0,32500,0.875
59241,,411,0.503649635,47.1,0,30855,0.875
59244,,62,0.532258065,53.7,,20833,0.875
59318,,86,0.476744186,46.4,,26563,0.875
59728,,403,0.535980149,49.2,0,33523,0.875
62091,,260,0.488461538,58.4,73.3,31164,0.875
62413,,301,0.511627907,44.3,0,35909,0.875
66830,,177,0.429378531,52.2,0,18750,0.875
68371,,1499,0.448298866,49.9,4,34152,0.875
68960,,216,0.472222222,36.6,66.7,40268,0.875
95427,,201,0.616915423,60.6,,20391,0.875
06443,2,18289,0.484826945,46.7,15.4,63784,0.875074895
37146,1,7084,0.497035573,36.3,10.2,43121,0.875105485
36879,,2591,0.458896179,39.2,12.3,32813,0.875135722
44081,,6779,0.50184393,43,6.9,38036,0.875151515
32950,,3917,0.517998468,51.6,0,37067,0.875160875
24550,,7698,0.514549234,39.9,16.6,33980,0.875178827
74471,,1656,0.544082126,39.4,3.8,27574,0.875210793
21122,1,60968,0.50055767,39.2,13.3,52029,0.875214707
45836,,1560,0.497435897,36.3,12.7,27402,0.875216638
55359,,6070,0.515321252,46,14.8,45665,0.875222816
98019,1,10964,0.49242977,38,5.7,56421,0.875226978
28649,,1397,0.476735863,37.9,0,16808,0.875278396
33548,1,5797,0.476453338,45.1,24.5,48528,0.875293015
49724,,1134,0.529100529,40.1,5.8,33500,0.875294118
30215,,32317,0.48955658,42.4,17,45523,0.875324675
60102,,32166,0.49707766,39.6,10.8,55781,0.87534626
75114,,4548,0.519349164,34.7,11.1,40066,0.87535014
18085,,962,0.501039501,41,17.5,39355,0.875354108
61047,,1537,0.500325309,47.9,0,32072,0.875358166
57353,,807,0.48574969,39.8,0,29904,0.87537092
11768,,21735,0.500391074,45.9,26.1,64083,0.875371687
04424,,797,0.529485571,47.5,14.7,21528,0.875389408
61565,,1710,0.519298246,44.6,4.1,31677,0.875394322
53035,,2370,0.506751055,38.8,0,37458,0.875440658
42055,,2643,0.47446084,57,0,31250,0.875441696
12936,,708,0.470338983,47.1,29.4,31691,0.875457875
01011,,1414,0.503536068,43.6,0,35083,0.875464684
54864,,1447,0.494125777,36.1,19.4,38158,0.875464684
60464,,9707,0.422684661,54.2,29.6,53326,0.875497018
15610,,3650,0.463013699,44.4,1.8,31838,0.875504711
52351,,1540,0.524025974,34.9,0,47774,0.875518672
35180,,14377,0.492383668,38,1.4,38331,0.875536481
50226,,5306,0.506596306,40.8,8.6,57167,0.875548246
21036,,2311,0.485504111,44,23.6,71536,0.875549048
65322,,585,0.505982906,43.6,27.9,36827,0.875555556
58454,,491,0.647657841,47.3,44.4,28750,0.875576037
54489,,1526,0.499344692,43.5,10.6,35313,0.875590551
58718,,1153,0.555941023,36.9,3.3,38405,0.875609756
55944,,7145,0.480615815,37.2,5.1,43931,0.875616231
52640,,1606,0.530510585,41.2,6.2,35551,0.875621891
49636,,447,0.532438479,59.1,0,31346,0.875647668
27572,,6818,0.559401584,43.7,12.9,42414,0.875661376
73626,,777,0.51994852,51.5,0,29444,0.875690608
10506,,5448,0.484397944,44.1,12.9,80575,0.875706215
49452,,1718,0.508731083,39.8,1.3,24882,0.875766871
25132,,538,0.540892193,30.9,0,14565,0.875776398
18321,,1825,0.500273973,44.6,0,31989,0.875786164
29487,,2924,0.45998632,50,34.5,29000,0.875787579
44417,,1596,0.466165414,45,0,25734,0.875796178
76251,,733,0.615279673,47.8,0,29583,0.875796178
29127,,7556,0.477236633,46.2,13.8,31373,0.875802311
52569,,633,0.545023697,54.3,0,28846,0.875816993
02806,1,16298,0.468278316,44.8,16.5,59217,0.875850622
52656,,2292,0.496509599,47.9,2.2,31566,0.875875876
63769,,1572,0.538167939,42.2,0,31150,0.875899281
42274,,2287,0.541320507,35.5,0,36875,0.875903614
35460,,303,0.623762376,40.5,0,30714,0.875912409
62927,,285,0.449122807,47.7,0,23269,0.875912409
72760,,281,0.533807829,52.1,0,25000,0.875912409
71765,,2253,0.434087883,47.2,6.4,30380,0.87592789
61020,,3301,0.519539533,35.1,6.5,42711,0.87593985
04055,,3786,0.555467512,44.5,0,32570,0.875949367
34446,,16921,0.487087052,61.8,6.3,22220,0.875964935
50598,,1005,0.476616915,39.3,16.7,35139,0.875968992
18069,,8031,0.510397211,43.7,18.8,51011,0.875974246
89704,,4822,0.518457072,48,0,38503,0.87599094
71968,,4205,0.54863258,44.5,0,31295,0.876013905
55353,,3218,0.505904288,38.7,4.3,35057,0.876039933
05824,,1073,0.506057782,46.2,0,28466,0.87605042
61844,,954,0.488469602,40.4,0,41944,0.876056338
44273,,6704,0.491497613,44.5,3.6,35183,0.87605975
39325,,6332,0.512160455,36.5,1.6,36029,0.876064736
58456,,440,0.465909091,54,12.5,37560,0.876068376
04924,,2138,0.5,44.2,0,31262,0.87607362
76087,3,24842,0.498349569,41.5,4.2,43761,0.876077013
63359,,1138,0.497363796,44.1,0,30129,0.876086957
62628,,814,0.471744472,41,6.1,33654,0.876106195
32130,,5779,0.433292957,41.2,8.4,29722,0.876111111
45248,,25562,0.476801502,42.4,12.2,39943,0.876119403
66073,,2242,0.495539697,43.2,1.1,40634,0.876136364
23128,,1310,0.51221374,43.3,0,45972,0.876146789
42453,,635,0.45511811,35.1,0,31360,0.876146789
01028,,15816,0.472369752,45.5,15,48454,0.876164195
05675,,1066,0.556285178,46.9,4.9,26957,0.876168224
48169,,20880,0.516283525,44,11.1,42682,0.8762182
13734,,2425,0.469278351,42.1,5.9,34890,0.87622549
15357,,1766,0.492638732,43.9,4.8,36528,0.876230661
53044,,2392,0.461120401,43.5,16.4,43750,0.876243094
55741,,3122,0.508648302,51.3,0,36250,0.876254181
20624,,1213,0.534212696,45.4,0,46667,0.876267748
18636,,1507,0.533510285,44,10.8,30234,0.876271186
37309,,2026,0.522704837,44.4,0,29125,0.87628866
60951,,725,0.510344828,42.2,0,39141,0.87628866
08234,3,42491,0.488550517,39.3,9.6,39304,0.876292925
16120,,2348,0.515758092,40.6,7.5,32861,0.876325088
06820,5,20925,0.496487455,38.7,20.2,101095,0.876328354
56481,,2260,0.527433628,43.3,2,26817,0.876355748
14098,,3107,0.499195365,46.1,7.2,35227,0.87639485
62633,,690,0.507246377,50.3,19.4,40306,0.876404494
44001,,20358,0.489832007,44.3,6.5,39153,0.876422126
38545,,1207,0.501242751,43.9,1.5,22220,0.876456876
49878,,3713,0.52760571,48.4,4.7,31911,0.87647424
08735,,3283,0.454462382,61.7,26.8,43993,0.876477541
12140,,1721,0.439860546,38.7,0,45956,0.876480541
65282,,181,0.425414365,56.8,0,25972,0.87654321
72156,,587,0.482112436,48.1,0,24310,0.87654321
79068,,2948,0.507123474,38.9,0,36012,0.87654321
65039,,2614,0.537872992,48.6,5.2,38438,0.87656702
54246,,782,0.466751918,63.3,0,16900,0.876574307
13659,,624,0.532051282,35.8,4.9,28000,0.876595745
84037,1,33965,0.49559841,29,3.1,48507,0.876663804
18353,,12005,0.513536027,45.3,9.8,33502,0.876679463
48742,,1505,0.492358804,57.1,3.4,26292,0.876691729
53049,,2211,0.52012664,44.5,15.7,42350,0.876696833
32053,,3970,0.505037783,44.7,0,29135,0.876703439
18843,,145,0.510344828,54.4,0,30134,0.876712329
31810,,217,0.631336406,46.7,0,16705,0.876712329
61519,,172,0.488372093,43.5,0,34167,0.876712329
04292,,1130,0.471681416,43.6,2.2,22500,0.876744186
56248,,763,0.511140236,51.3,8.9,34219,0.8767507
20659,,23872,0.490323391,35.6,3.4,50558,0.876763273
55445,1,9862,0.529000203,33.9,7.5,42924,0.876781473
03284,,1140,0.549122807,39.3,21.5,39786,0.876811594
49808,,258,0.515503876,58.5,0,32303,0.876811594
32643,,10443,0.48664177,42.5,4.3,33108,0.876813578
45312,,1410,0.508510638,39.7,0,32070,0.876826722
66066,,2440,0.53647541,40.4,12.9,33521,0.876861966
42051,,2714,0.471997052,40.5,0,30709,0.876865672
76630,,1567,0.500319081,36.7,0,37713,0.876865672
07463,,9704,0.479699093,41.3,25.4,60243,0.876886653
15411,,635,0.508661417,49.2,16,35833,0.876923077
17071,,107,0.710280374,57.1,,36250,0.876923077
44844,,450,0.453333333,44.8,0,29609,0.876923077
48815,,2197,0.509786072,34.1,5.7,37297,0.876923077
50027,,313,0.568690096,39.2,0,15956,0.876923077
99121,,164,0.579268293,42.5,0,40972,0.876923077
93314,,22535,0.507654759,37.9,5.6,58137,0.876927351
70725,,1932,0.47826087,33.8,0,39507,0.87694704
11572,,28627,0.483704195,44.5,20.9,56813,0.877002233
16440,,902,0.513303769,43.2,26.7,30556,0.877005348
38460,,1344,0.520833333,42.4,0,30759,0.877005348
02562,1,3371,0.461880748,45.9,10.2,44723,0.877013177
18445,,2222,0.524752475,40.2,0,27227,0.877038896
37938,,17695,0.4950551,39.3,6,37358,0.877047925
71950,,826,0.515738499,47.7,0,22162,0.87704918
46133,,897,0.483835006,32.9,0,37566,0.877076412
62440,,1218,0.509031199,43.3,6.7,42083,0.877083333
61834,,7774,0.53884744,43.4,1.1,35789,0.877090626
25028,,335,0.405970149,52.8,0,37328,0.877094972
55346,,16405,0.480158488,40.8,16.5,56661,0.877108434
29030,,2312,0.487024221,42.9,22.5,34481,0.87713998
62360,,1946,0.523638232,42.1,1.3,27156,0.87716763
80127,1,44416,0.504818084,41.5,11.7,55586,0.877172863
61016,,4681,0.521683401,44.9,19.1,42254,0.877175026
30455,,438,0.493150685,50.8,0,20469,0.877192982
54120,,111,0.54954955,53.5,0,32969,0.877192982
57342,,509,0.524557957,41.1,0,25833,0.877192982
58352,,480,0.525,53,28.6,33281,0.877192982
68055,,303,0.501650165,39.6,4.8,21875,0.877192982
84340,,3593,0.507097133,30,0,37651,0.877225867
75102,,1261,0.509912768,38.7,0,30903,0.877232143
58384,,578,0.574394464,51,0,30099,0.877256318
60180,,1293,0.505800464,49.8,1.5,31332,0.877263581
01564,1,7839,0.477484373,44.2,15.4,58201,0.877280859
67485,,368,0.508152174,51.2,84.6,28125,0.877300613
49780,,1863,0.502415459,41.3,5.4,33616,0.877318117
84629,,3125,0.56832,33.8,3.6,37384,0.877319588
68947,,622,0.514469453,45.5,20,31250,0.87732342
18465,,1588,0.48929471,45.7,4.3,26847,0.877329193
42166,,2528,0.502373418,38,0,25442,0.877412032
01887,1,22656,0.492275777,41.7,15.1,53410,0.877432432
20662,,2557,0.51427454,45.1,6.5,49727,0.877456647
04040,,3068,0.477183833,50.1,0,35032,0.877458396
78004,,1397,0.502505369,44.7,0,49973,0.877461707
49740,,6884,0.490122022,52.1,9.7,32118,0.877462437
54813,,555,0.542342342,48.8,0,25962,0.877470356
95497,,869,0.463751438,68.8,,40139,0.877470356
17832,,670,0.504477612,42,12.3,32257,0.877483444
