,UANUM,UANAME,Population,Latitude,Longitude,4 Week Rate,4 Week TRP,CPP,CPM,AdvertisingCost,PredictedCount,ActualCount,PredictedActualDiff,PercentDiff,Households,HouseholdsPerStation,MarketSize
159,4357,"Austin, MN",25103,43.6666667,-92.9744444,22930.0,200.0,114.6666666667,4.6666666667,117.14733333417011,2.18,3,-0.82,-0.205,10373,4758.256880733945,Small
160,4384,"Austin, TX",1362416,30.2669444,-97.7427778,58266.6666666667,866.6666666666998,78.1666666667,4.8333333333,6585.010666621252,118.42,124,-5.58,-0.04464,535026,4518.03749366661,Large
161,4411,"Ava, MO",2857,36.9519444,-92.6602778,5100.0,1000.0,5.25,7.25,20.713250000000002,0.0,0,0.0,0.0,1249,inf,Small
162,4438,"Avalon, CA",3652,33.3427778,-118.32694440000002,255338.125,156.25,417.2083333333,3.0004166667,10.9575216667884,0.86,1,-0.14,-0.07,1218,1416.2790697674418,Small
163,4465,"Avenal, CA",15486,36.0041667,-120.12805559999998,6351.75,700.0,10.0,7.75,120.01650000000001,0.48,0,0.48,0.48,2721,5668.75,Small
164,4519,"Avon, NY",4973,42.9119444,-77.7458333,35908.3333333333,733.3333333333002,51.0,5.833333333300001,29.009166666500903,0.2,0,0.2,0.2,1956,9780.0,Small
165,4549,"Avondale--Goodyear, AZ",197041,33.4352778,-112.3575,95000.0,300.0,332.5,8.5,1674.8485,6.3,6,0.3,0.042857143,62791,9966.825396825398,Medium
166,4573,"Avra Valley, AZ",3869,32.4377778,-111.3147222,23490.7619047619,142.8571428571,40.5714285714,4.4504761905,17.2188923810445,0.26,2,-1.74,-0.58,1311,5042.307692307692,Small
167,4587,"Aztec, NM",8456,36.8222222,-107.9922222,2750.0,775.0,3.625,3.375,28.538999999999998,0.24,0,0.24,0.24,3080,12833.333333333334,Small
168,4600,"Bad Axe, MI",3490,43.8019444,-83.0008333,4540.0,500.0,9.3333333333,9.3333333333,32.573333333217,0.2,0,0.2,0.2,1458,7290.0,Small
169,4627,"Bainbridge, GA",12118,30.903611100000006,-84.5755556,8700.0,580.0,16.6,4.9,59.37820000000001,0.14,0,0.14,0.14,4984,35600.0,Small
170,4654,"Baker City, OR",9518,44.775,-117.8333333,1080.0,200.0,5.5,7.0,66.626,0.08,0,0.08,0.08,4118,51475.0,Small
171,4681,"Bakersfield, CA",523994,35.3733333,-119.0177778,44720.181818181794,945.4545454545,47.818181818199996,8.0,4191.952,8.4,5,3.4,0.566666667,164005,19524.40476190476,Medium
172,4708,"Bald Knob, AR",2517,36.2813889,-90.4480556,1410.0,840.0,2.0,5.6,14.095199999999998,0.1,0,0.1,0.1,1018,10180.0,Small
173,4789,"Baldwin City, KS",4428,38.775,-95.1861111,2700.0,400.0,7.333333333300001,5.0,22.14,0.16,0,0.16,0.16,1629,10181.25,Small
174,4762,"Baldwin, WI",5831,44.96666670000001,-92.3741667,1702.8571428572,600.0,3.1428571429,7.4285714286,43.3160000001666,0.18,0,0.18,0.18,2300,12777.777777777777,Small
175,4816,"Ballinger, TX",3705,31.738055600000006,-99.9469444,3558.3333333333007,766.6666666666998,5.5,5.0,18.525,0.0,0,0.0,0.0,1189,inf,Small
176,4843,"Baltimore, MD",2203663,39.2902778,-76.6125,122361.3125,156.25,205.6875,8.914375,19644.278355625,172.4,169,3.4,0.02,845706,4905.487238979118,Large
177,4870,"Baltimore, OH",3503,39.8452778,-82.6008333,42830.25,156.25,70.1875,3.75125,13.140628750000001,0.0,0,0.0,0.0,1253,inf,Small
178,4897,"Bamberg, SC",3492,33.296944399999994,-81.035,77550.0,840.0,93.8,5.0,17.46,0.1,0,0.1,0.1,1313,13130.0,Small
179,4924,"Bandon, OR",3119,43.1191667,-124.4072222,600.0,200.0,3.0,4.0,12.476,0.9,1,-0.1,-0.05,1707,1896.6666666666665,Small
180,4951,"Bangor, ME",61210,44.8011111,-68.7783333,2300.0,200.0,12.0,4.0,244.84,1.82,2,-0.18,-0.06,25028,13751.648351648351,Small
181,5086,"Bar Harbor, ME",2575,44.3875,-68.2044444,266514.0,156.25,441.0625,8.63125,22.22546875,1.18,1,0.18,0.09,1216,1030.5084745762713,Small
182,5005,"Baraboo, WI",13759,43.4711111,-89.74416670000002,1625.0,600.0,3.5,5.5,75.6745,0.1,0,0.1,0.1,5857,58570.0,Small
183,5032,"Barbourville, KY",6300,36.8663889,-83.88888890000001,1200.0,400.0,3.0,4.0,25.2,0.02,0,0.02,0.02,2328,116400.0,Small
184,5059,"Bardstown, KY",18702,37.8091667,-85.4669444,2762.5,500.0,6.25,7.25,135.58950000000002,0.16,0,0.16,0.16,7522,47012.5,Small
185,5113,"Barnesville, GA",7167,33.054444399999994,-84.1558333,5066.6666666667,555.5555555556,9.8888888889,5.7777777778,41.4093333334926,0.02,0,0.02,0.02,2424,121200.0,Small
186,5140,"Barnesville, OH",4351,39.9880556,-81.1766667,6000.0,1000.0,6.5,4.5,19.5795,0.06,0,0.06,0.06,1789,29816.666666666668,Small
187,5167,"Barnstable Town, MA",246695,41.700321,-70.300202,19200.0,500.0,42.25,3.25,801.75875,16.72,20,-3.28,-0.156190476,105368,6301.913875598087,Medium
188,5194,"Barnwell, SC",3949,33.2447222,-81.35888890000003,77550.0,840.0,93.8,5.0,19.744999999999997,0.0,0,0.0,0.0,1297,inf,Small
189,5221,"Barre--Montpelier, VT",21675,44.26,-72.5758333,2478.5714285714002,457.1428571429,5.8571428571,7.7142857143,167.2071428574525,6.66,10,-3.34,-0.303636364,9523,1429.8798798798798,Small
190,5248,"Barron, WI",3292,45.40138889999999,-91.8488889,1702.8571428572,600.0,3.1428571429,7.4285714286,24.454857142951198,0.06,0,0.06,0.06,1385,23083.333333333336,Small
191,5275,"Barrow, AK",3835,71.2905556,-156.7886111,7754.166666666701,816.6666666666998,10.0833333333,6.416666666699999,24.607916666794498,0.18,0,0.18,0.18,1138,6322.222222222223,Small
192,5302,"Barstow, CA",28973,34.898611100000004,-117.0219444,29980.0,560.0,79.2,2.2,63.7406,0.2,0,0.2,0.2,10231,51155.0,Small
193,5329,"Bartlesville, OK",38874,36.7472222,-95.9805556,15211.7647058824,564.7058823529002,29.470588235300003,3.6470588235,141.775764704739,1.02,1,0.02,0.01,16330,16009.803921568628,Small
194,5356,"Bartlett, TX",2653,30.7947222,-97.4252778,5508.9285714286,642.8571428571,9.785714285700001,2.3571428571,6.2534999998863,0.1,0,0.1,0.1,478,4780.0,Small
195,5410,"Basalt--El Jebel, CO",8531,39.395,-107.0897222,1550.0,400.0,4.0,7.5,63.9825,2.64,4,-1.36,-0.272,2869,1086.7424242424242,Small
196,5423,"Basehor, KS",3849,39.1416667,-94.9383333,2700.0,400.0,7.333333333300001,5.0,19.245,0.08,0,0.08,0.08,1315,16437.5,Small
197,5437,"Bastrop, LA",13979,32.756111100000005,-91.8722222,4438.727272727299,854.5454545455,5.2727272727,3.7272727273,52.103545454926696,0.18,0,0.18,0.18,5132,28511.111111111113,Small
198,5464,"Bastrop, TX",13371,30.1102778,-97.315,58266.6666666667,866.6666666666998,78.1666666667,4.8333333333,64.6264999995543,0.8,1,-0.2,-0.1,4504,5630.0,Small
199,5491,"Batavia, NY",17834,42.9980556,-78.18777779999998,2983.3333333333007,400.0,7.666666666699999,15.333333333299999,273.45466666607217,1.46,0,1.46,1.46,7181,4918.493150684932,Small
200,5518,"Batesburg-Leesville, SC",5267,33.916388899999994,-81.51361109999998,77550.0,840.0,93.8,5.0,26.335,0.0,0,0.0,0.0,2013,inf,Small
201,5545,"Batesville, AR",11513,35.76972220000001,-91.6408333,1350.0,500.0,3.0,4.5,51.8085,0.3,0,0.3,0.3,4536,15120.0,Small
202,5572,"Batesville, IN",7734,39.3,-85.2222222,1434.2857142857001,457.1428571429,3.4285714286,11.7142857143,90.59828571439621,0.1,0,0.1,0.1,2971,29710.0,Small
203,5599,"Batesville, MS",7309,34.3113889,-89.9441667,4020.0,720.0,5.8,9.8,71.6282,0.06,0,0.06,0.06,2415,40250.0,Small
204,5653,"Bath, NY",7124,42.33694439999999,-77.3180556,35908.3333333333,733.3333333333002,51.0,5.833333333300001,41.5566666664292,0.2,0,0.2,0.2,3297,16485.0,Small
205,5680,"Baton Rouge, LA",594309,30.450555600000005,-91.1544444,30347.75,1000.0,31.75,4.0,2377.236,14.8,9,5.8,0.58,223446,15097.702702702702,Medium
206,5707,"Battle Creek, MI",78393,42.3211111,-85.1797222,34342.8571428571,471.4285714286,76.4285714286,4.8571428571,380.76599999664035,0.84,0,0.84,0.84,31098,37021.42857142857,Small
207,5761,"Battle Mountain, NV",3520,40.6422222,-116.9333333,840.0,200.0,4.0,7.0,24.64,0.4,0,0.4,0.4,1118,2795.0,Small
208,5734,"Battlement Mesa, CO",5071,39.1663889,-108.1383333,2750.0,775.0,3.625,3.375,17.114625,0.24,0,0.24,0.24,1927,8029.166666666667,Small
209,5788,"Baxley, GA",5208,31.778055600000005,-82.34861109999999,1375.0,300.0,5.0,5.75,29.946,0.08,0,0.08,0.08,2113,26412.5,Small
210,5815,"Baxter Springs, KS",5089,37.0236111,-94.7352778,5717.2608695652,852.1739130435001,7.3043478261,5.0434782609,25.6662608697201,0.06,0,0.06,0.06,1833,30550.0,Small
211,5869,"Bay City, MI",70585,43.59444439999999,-83.88888890000001,4540.0,500.0,9.3333333333,9.3333333333,658.7933333309804,1.28,1,0.28,0.14,29987,23427.34375,Small
212,5896,"Bay City, TX",18745,26.3327778,-97.4391667,10655.5384615385,846.1538461538,13.3846153846,3.8461538462,72.09615384701901,0.16,0,0.16,0.16,6676,41725.0,Small
213,5923,"Bay Minette, AL",7486,30.8827778,-87.77305559999998,7688.333333333299,911.1111111111001,9.0,5.5555555556,41.5888888892216,0.7,1,-0.3,-0.15,2632,3760.0000000000005,Small
214,5842,"Bayard, NM",4309,32.7616667,-108.13,2142.8571428572,714.2857142857001,3.2857142857,10.714285714299999,46.1678571429187,0.02,0,0.02,0.02,1754,87700.0,Small
215,5904,"Bayfield, CO",2578,37.22555560000001,-107.5975,2750.0,775.0,3.625,3.375,8.70075,0.04,0,0.04,0.04,871,21775.0,Small
216,5958,"Bealeton, VA",6621,38.5716667,-77.7641667,2500.0,200.0,12.5,9.0,59.589000000000006,0.26,0,0.26,0.26,2150,8269.23076923077,Small
217,5977,"Beardstown, IL",6530,40.0175,-90.4241667,3000.0,300.0,10.5,5.5,35.915,0.0,0,0.0,0.0,2360,inf,Small
218,6004,"Beatrice, NE",12405,40.2680556,-96.7466667,1482.75,650.0,2.5,6.75,83.73375,0.08,0,0.08,0.08,5156,64450.0,Small
219,6031,"Beaufort--Port Royal, SC",48807,32.3788889,-80.69277779999999,4800.0,200.0,24.0,12.0,585.684,0.52,0,0.52,0.52,16487,31705.76923076923,Small
220,6058,"Beaumont, TX",147922,30.0858333,-94.1016667,7860.0,914.2857142857001,8.5714285714,2.8571428571,422.63428570794616,4.88,5,-0.12,-0.02,56964,11672.95081967213,Medium
221,6085,"Beaver Dam, KY",6321,37.4019444,-86.8758333,2899.5,780.0,4.3,8.5,53.7285,0.06,0,0.06,0.06,2291,38183.333333333336,Small
222,6112,"Beaver Dam, WI",17833,43.4577778,-88.83722220000001,153087.5,500.0,315.375,4.25,75.79024999999999,0.36,0,0.36,0.36,7338,20383.333333333336,Small
223,6076,"Beaver, UT",2882,38.2769444,-112.6402778,8966.6666666667,266.6666666667,34.6666666667,6.666666666699999,19.2133333334294,0.0,0,0.0,0.0,884,inf,Small
224,6128,"Becker, MN",3898,45.3933333,-93.8766667,4944.4444444445,422.2222222222,12.222222222200001,6.1111111111000005,23.821111111067804,0.06,0,0.06,0.06,1240,20666.666666666668,Small
225,6139,"Beckley, WV",64022,37.7780556,-81.1883333,2133.75,483.3333333333,4.6666666667,3.3333333333,213.40666666453262,1.42,2,-0.58,-0.193333333,25400,17887.323943661973,Small
226,6166,"Bedford, IN",14977,38.8611111,-86.4872222,2620.8333333333,800.0,3.3333333333,11.0,164.747,0.2,0,0.2,0.2,6257,31285.0,Small
227,6186,"Bedford, NY",2679,41.2041667,-73.6441667,11742.5,200.0,59.0,8.25,22.10175,0.28,0,0.28,0.28,1017,3632.142857142857,Small
228,6193,"Bedford, PA",4693,40.0186111,-78.5041667,50142.3636363636,818.1818181817999,62.0,10.0909090909,47.3566363635937,0.04,0,0.04,0.04,1914,47850.0,Small
229,6220,"Bedford, VA",6829,37.3341667,-79.5233333,8490.277777777801,744.4444444444,12.6111111111,4.5555555556,31.109888889192398,0.38,0,0.38,0.38,3211,8450.0,Small
230,6247,"Beebe, AR",6714,35.07055560000001,-91.8794444,1350.0,500.0,3.0,4.5,30.213,0.06,0,0.06,0.06,2843,47383.333333333336,Small
231,6261,"Beecher, IL",4148,41.3405556,-87.62138890000001,140155.083333333,156.25,233.6666666667,3.1816666667,13.1975533334716,0.16,0,0.16,0.16,1563,9768.75,Small
232,6274,"Beeville, TX",18168,28.400555600000004,-97.7480556,10655.5384615385,846.1538461538,13.3846153846,3.8461538462,69.8769230777616,0.2,0,0.2,0.2,5147,25735.0,Small
233,6301,"Belding, MI",5789,43.0977778,-85.22888890000002,1864.2857142857001,314.2857142857,6.7142857143,9.142857142899999,52.92800000024809,0.0,0,0.0,0.0,2178,inf,Small
234,6335,"Belfair, WA",3331,47.4508333,-122.8261111,151865.05,142.5,261.0,6.6745,22.2327595,0.66,1,-0.34,-0.17,1046,1584.8484848484848,Small
235,6355,"Belfast, ME",3358,44.4258333,-69.0069444,2300.0,200.0,12.0,4.0,13.432,0.22,0,0.22,0.22,1437,6531.818181818182,Small
236,6382,"Belgrade, MT",13797,45.7761111,-111.1761111,2466.6666666667,200.0,12.666666666700001,7.333333333300001,101.1779999995401,0.48,0,0.48,0.48,5305,11052.083333333334,Small
237,6490,"Belle Fourche, SD",5240,44.6713889,-103.8516667,1090.0,200.0,5.0,15.0,78.60000000000001,0.04,0,0.04,0.04,2101,52525.0,Small
238,6517,"Belle Glade, FL",24870,26.6841667,-80.6677778,85259.25,156.25,140.375,8.7425,217.425975,0.2,0,0.2,0.2,6751,33755.0,Small
239,6571,"Belle Plaine, MN",6174,44.6227778,-93.7683333,94235.5,156.25,158.125,4.489375,27.71740125,0.8,1,-0.2,-0.1,2302,2877.5,Small
240,6436,"Bellefontaine, OH",13235,40.3611111,-83.75972220000001,1770.0,440.0,4.8,9.6,127.05599999999998,1.34,2,-0.66,-0.22,5230,3902.9850746268653,Small
241,6463,"Bellefonte, PA",12888,40.9133333,-77.77861109999998,6750.0,400.0,17.0,12.5,161.1,0.6,0,0.6,0.6,5418,9030.0,Small
242,6598,"Bellevue, IA",2543,42.2586111,-90.4227778,4579.4117647059,800.0,6.2352941176,6.7647058824,17.202647058943203,0.0,0,0.0,0.0,1221,inf,Small
243,6625,"Bellevue, OH",8413,41.2736111,-82.8416667,1620.0,500.0,3.75,7.5,63.097500000000004,0.0,0,0.0,0.0,3167,inf,Small
244,6652,"Bellingham, WA",114473,48.7597222,-122.4869444,7754.166666666701,816.6666666666998,10.0833333333,6.416666666699999,734.535083337149,7.94,8,-0.06,-0.006666666999999999,46412,5845.340050377834,Medium
245,6679,"Bellows Falls, VT--NH",5713,43.1333333,-72.4444444,5652.9,380.0,15.6,5.9,33.706700000000005,0.04,0,0.04,0.04,2446,61150.0,Small
246,6692,"Bells, TN",4758,35.71111110000001,-89.0875,2950.0,300.0,10.5,5.0,23.79,0.0,0,0.0,0.0,1684,inf,Small
247,6706,"Bellville, TX",4002,29.95,-96.2569444,1328.5714285714,371.4285714286,3.8571428571,10.714285714299999,42.8785714286286,0.12,0,0.12,0.12,1823,15191.666666666668,Small
248,6733,"Beloit, KS",3295,39.4561111,-98.1058333,2013.25,1000.0,2.25,6.0,19.77,0.12,0,0.12,0.12,1458,12150.0,Small
249,6760,"Beloit, WI--IL",63835,42.5083333,-89.0316667,1690.8333333332998,416.6666666667,4.5,2.9166666667000003,186.18541666879452,1.38,1,0.38,0.19,23884,17307.246376811596,Small
250,6770,"Belterra, TX",3731,30.189736,-97.98381,58266.6666666667,866.6666666666998,78.1666666667,4.8333333333,18.033166666542296,0.2,0,0.2,0.2,1327,6635.0,Small
251,6779,"Belton, SC",5443,34.5227778,-82.4944444,1800.0,800.0,2.5,7.0,38.101,0.06,0,0.06,0.06,2347,39116.66666666667,Small
252,6787,"Belvidere, NJ--PA",3881,40.8297222,-75.0780556,51600.0,766.6666666666998,62.8333333333,4.8333333333,18.7581666665373,0.06,0,0.06,0.06,1752,29200.0,Small
253,6814,"Belzoni, MS",4702,33.1841667,-90.4891667,1355.5,350.0,4.25,11.25,52.8975,0.06,0,0.06,0.06,1652,27533.333333333336,Small
254,6841,"Bemidji, MN",14626,47.47361110000001,-94.88,1761.25,300.0,6.0,13.0,190.138,0.82,1,-0.18,-0.09,5775,7042.682926829269,Small
255,6868,"Bend, OR",83794,44.0583333,-121.31416670000002,600.0,200.0,3.0,4.0,335.176,5.8,5,0.8,0.133333333,34377,5927.068965517242,Small
256,6895,"Bennettsville, SC",13006,34.6172222,-79.685,1250.0,600.0,2.0,7.5,97.545,0.24,1,-0.76,-0.38,3856,16066.666666666668,Small
257,6922,"Bennington, VT",12723,42.8780556,-73.19722220000001,5652.9,380.0,15.6,5.9,75.0657,0.22,2,-1.78,-0.593333333,4792,21781.81818181818,Small
258,6949,"Benson, AZ",4036,31.9677778,-110.2938889,23490.7619047619,142.8571428571,40.5714285714,4.4504761905,17.962121904857998,0.04,0,0.04,0.04,1781,44525.0,Small
259,6976,"Benson, MN",3191,45.315,-95.5997222,1897.0,440.0,4.4,11.0,35.101,0.02,0,0.02,0.02,1504,75200.0,Small
260,7003,"Benson, NC",3107,35.38194439999999,-78.54888890000002,50100.0,400.0,115.5,11.5,35.7305,0.0,0,0.0,0.0,1187,inf,Small
261,7111,"Benton City, WA",4140,46.2633333,-119.4866667,7650.0,200.0,38.5,7.0,28.979999999999997,0.0,0,0.0,0.0,1477,inf,Small
262,7138,"Benton Harbor--St. Joseph--Fair Plain, MI",61022,42.08694439999999,-86.4558333,2712.5,350.0,8.0,4.75,289.8545,2.54,2,0.54,0.18,24138,9503.149606299212,Small
263,7030,"Benton, IL",7778,37.9966667,-88.92,2286.0,440.0,5.8,10.8,84.0024,0.74,1,-0.26,-0.13,3371,4555.405405405406,Small
264,7057,"Benton, KY",4447,36.8572222,-88.35027779999999,1706.25,300.0,5.5,11.5,51.1405,0.0,0,0.0,0.0,1660,inf,Small
265,7084,"Benton, LA",5371,32.6947222,-93.7416667,16946.875,925.0,20.4375,2.625,14.098875000000001,0.14,0,0.14,0.14,2085,14892.857142857141,Small
266,7165,"Berea, KY",15590,37.56861110000001,-84.29638890000003,2025.0,300.0,7.0,11.0,171.49,0.9,2,-1.1,-0.36666666700000006,5723,6358.888888888889,Small
267,7192,"Berlin, NH",11159,44.4686111,-71.1855556,2300.0,200.0,12.0,4.0,44.636,3.6,5,-1.4,-0.233333333,4890,1358.3333333333333,Small
268,7219,"Berlin, WI",4891,43.96805560000001,-88.94333329999998,153087.5,500.0,315.375,4.25,20.78675,0.0,0,0.0,0.0,1992,inf,Small
269,7246,"Berne, IN",5490,40.6577778,-84.9519444,1736.0,440.0,4.6,11.0,60.39,0.0,0,0.0,0.0,2210,inf,Small
270,7273,"Berrien Springs, MI",7358,41.9463889,-86.33888890000001,2712.5,350.0,8.0,4.75,34.9505,1.0,0,1.0,1.0,1993,1993.0,Small
271,7300,"Berryville, AR",4800,36.3647222,-93.5677778,5100.0,1000.0,5.25,7.25,34.8,0.0,0,0.0,0.0,1760,inf,Small
272,7327,"Berryville, VA",4277,39.1516667,-77.9825,2500.0,200.0,12.5,9.0,38.493,0.18,0,0.18,0.18,1515,8416.666666666668,Small
273,7354,"Bethany, MO",2652,40.2656,-94.0339,700.0,300.0,2.5,3.5,9.282,0.18,0,0.18,0.18,1060,5888.888888888889,Small
274,7381,"Bethel, AK",4434,60.79222220000001,-161.7558333,7754.166666666701,816.6666666666998,10.0833333333,6.416666666699999,28.4515000001478,0.32,0,0.32,0.32,1407,4396.875,Small
275,7408,"Bethel, OH",3239,38.9636111,-84.0808333,34800.0,500.0,72.0,3.75,12.14625,0.02,0,0.02,0.02,1278,63900.0,Small
276,7462,"Beulah, ND",2949,47.2633333,-101.7775,591.6666666666999,200.0,3.0,27.0,79.62299999999999,0.04,0,0.04,0.04,1338,33450.0,Small
277,7489,"Bicknell, IN",3217,38.7741667,-87.3077778,937.5,400.0,2.8333333333,8.3333333333,26.808333333226102,0.02,0,0.02,0.02,1334,66700.0,Small
278,7508,"Big Bear City, CA",15873,34.2611111,-116.84416670000002,29980.0,560.0,79.2,2.2,34.9206,0.36,0,0.36,0.36,6462,17950.0,Small
279,7543,"Big Lake, TX",2919,31.1913889,-101.46,3558.3333333333007,766.6666666666998,5.5,5.0,14.595,0.0,0,0.0,0.0,1024,inf,Small
280,7597,"Big Pine Key, FL",7540,24.6694444,-81.35416670000002,16333.333333333301,200.0,82.0,28.0,211.12,0.84,0,0.84,0.84,3156,3757.1428571428573,Small
281,7624,"Big Rapids, MI",14241,43.6980556,-85.48361109999998,4046.6666666666997,466.6666666667,11.0,14.666666666700001,208.86800000047472,0.28,1,-0.72,-0.36,4415,15767.857142857141,Small
282,7651,"Big Spring, TX",27987,30.079722200000006,-95.4169444,69809.7222222222,145.8333333333,125.9444444444,2.5772222222,72.1287183327114,0.68,1,-0.32,-0.16,8229,12101.470588235294,Small
283,7678,"Big Stone Gap, VA",8240,36.8816667,-82.74722220000002,8906.0666666667,400.0,23.4,3.4,28.016,0.06,0,0.06,0.06,3050,50833.333333333336,Small
284,7705,"Billings, MT",114773,45.7833333,-108.5,3361.0,280.0,12.8,5.0,573.865,4.98,0,4.98,4.98,48304,9699.598393574297,Medium
285,7732,"Binghamton, NY--PA",158084,42.09861110000001,-75.9183333,5100.0,600.0,9.0,16.0,2529.344,5.54,2,3.54,1.18,63875,11529.783393501804,Medium
286,7759,"Birch Bay, WA",12737,48.9180556,-122.7433333,7754.166666666701,816.6666666666998,10.0833333333,6.416666666699999,81.7290833337579,1.32,1,0.32,0.16,5453,4131.060606060606,Small
287,7786,"Birmingham, AL",749495,33.5205556,-86.8025,185164.0,1600.0,116.0,8.0,5995.96,24.74,18,6.74,0.35473684200000005,297050,12006.871463217461,Medium
288,7813,"Bisbee, AZ",5541,31.448055600000004,-109.9277778,23490.7619047619,142.8571428571,40.5714285714,4.4504761905,24.6600885715605,0.32,0,0.32,0.32,2539,7934.375,Small
289,7824,"Biscoe, NC",2821,35.3597222,-79.78,1350.0,300.0,5.0,7.0,19.747,0.0,0,0.0,0.0,953,inf,Small
290,7840,"Bishop, CA",9935,37.3636111,-118.3941667,41198.0,500.0,83.25,5.5,54.642500000000005,0.02,0,0.02,0.02,4140,207000.0,Small
291,7867,"Bishop, TX",3116,27.5858333,-97.7988889,10655.5384615385,846.1538461538,13.3846153846,3.8461538462,11.9846153847592,0.0,0,0.0,0.0,1136,inf,Small
292,7894,"Bishopville, SC",5391,34.21805560000001,-80.24861109999998,966.6666666666999,300.0,3.6666666667,1.3333333333,7.1879999998203,0.06,0,0.06,0.06,1079,17983.333333333336,Small
293,7921,"Bismarck, ND",81955,46.8083333,-100.7833333,1695.0,200.0,8.0,34.0,2786.47,2.86,1,1.86,0.93,36222,12665.034965034965,Small
294,7975,"Black River Falls, WI",5677,44.8613889,-92.6236111,22930.0,200.0,114.6666666667,4.6666666667,26.4926666668559,0.08,0,0.08,0.08,2332,29150.0,Small
295,7948,"Blackfoot, ID",15352,43.1905556,-112.34416670000002,1050.0,300.0,3.5,8.0,122.816,0.24,0,0.24,0.24,5356,22316.666666666668,Small
296,8002,"Blacksburg, VA",88542,37.2294444,-80.4141667,4595.0,600.0,8.0,5.0,442.71000000000004,6.12,7,-0.88,-0.11,31784,5193.464052287582,Small
297,8029,"Blackshear, GA",3873,31.3058333,-82.2422222,5705.333333333299,533.3333333333001,11.666666666700001,10.3333333333,40.0209999998709,0.0,0,0.0,0.0,1641,inf,Small
298,8056,"Blackstone, VA",3232,37.0802778,-77.9975,3197.1428571428996,742.8571428571,4.4285714286,6.4285714286,20.7771428572352,0.04,0,0.04,0.04,1331,33275.0,Small
299,8083,"Blackwell, OK",6916,36.8044444,-97.2825,3550.0,400.0,10.5,11.0,76.07600000000001,0.1,0,0.1,0.1,2926,29260.0,Small
300,8137,"Blair, NE",7844,41.5444444,-96.1247222,1482.75,650.0,2.5,6.75,52.947,0.1,0,0.1,0.1,3051,30510.0,Small
301,8164,"Blairsville, PA",7060,40.4311111,-79.2611111,9100.0,833.3333333333002,12.0,16.0,112.96,0.8,1,-0.2,-0.1,2757,3446.25,Small
302,8191,"Blakely, GA",3748,31.3775,-84.9341667,17884.0,500.0,36.125,17.0,63.716,0.26,0,0.26,0.26,1481,5696.153846153846,Small
303,8209,"Blanchard, OK",3434,35.1377778,-97.6577778,7400.0,533.3333333333001,14.333333333299999,19.3333333333,66.3906666665522,0.08,0,0.08,0.08,1222,15275.0,Small
304,8218,"Blanchester, OH",4184,39.2930556,-83.9888889,44208.3333333333,1111.1111111111,42.222222222199996,4.3333333333,18.1306666665272,0.0,0,0.0,0.0,1622,inf,Small
305,8245,"Blanding, UT",3264,37.6241667,-109.4775,2750.0,775.0,3.625,3.375,11.016,0.1,0,0.1,0.1,930,9300.0,Small
